,Unnamed: 0,주문자ID,상품구매금액,나이,성별,유입경로,유입기기,사업자구분,회원구분,가입-최종주문기간,AgeGroup,region,한식,중식,일식,양식,분식,카페
2913,2913,pp1220,204750,27,남자,유튜브광고,PC,개인,전화주문 고객,57,25-29,서울특별시,2.0,0.0,2.0,0.0,0.0,0.0
2914,2914,pp1221,336690,24,남자,유튜브광고,PC,개인,전화주문 고객,98,20-24,경상남도,4.0,1.0,2.0,2.0,4.0,0.0
2915,2915,pp1222,192720,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,울산광역시,2.0,0.0,2.0,0.0,1.0,0.0
2916,2916,pp1224,389520,25,남자,유튜브광고,PC,개인,전화주문 고객,101,25-29,울산광역시,6.0,6.0,2.0,2.0,6.0,0.0
2917,2917,pp1225,81600,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시,1.0,1.0,0.0,0.0,1.0,0.0
2918,2918,pp1226,369790,40,남자,유튜브광고,PC,개인,전화주문 고객,112,40-44,서울특별시,5.0,1.0,1.0,1.0,4.0,0.0
2919,2919,pp1227,271680,34,남자,유튜브광고,PC,사업자,전화주문 고객,0,30-34,부산광역시,3.0,4.0,2.0,1.0,3.0,0.0
2920,2920,pp1228,142940,27,남자,유튜브광고,PC,개인,전화주문 고객,108,25-29,서울특별시,2.0,0.0,2.0,2.0,2.0,0.0
2921,2921,pp1229,406750,23,남자,유튜브광고,PC,개인,전화주문 고객,118,20-24,충청남도,3.0,3.0,1.0,1.0,3.0,0.0
2922,2922,pp123,630610,25,남자,이메일광고,PC,개인,전화주문 고객,393,25-29,대구광역시,8.0,7.0,0.0,0.0,7.0,0.0
2923,2923,pp1230,760060,40,남자,유튜브광고,PC,개인,전화주문 고객,106,40-44,서울특별시,7.0,3.0,7.0,3.0,3.0,0.0
2924,2924,pp1231,492390,40,남자,유튜브광고,PC,개인,전화주문 고객,105,40-44,서울특별시,5.0,5.0,0.0,0.0,5.0,0.0
2925,2925,pp1233,303930,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,3.0,0.0,3.0,3.0,3.0,0.0
2926,2926,pp1234,392630,22,남자,유튜브광고,PC,개인,전화주문 고객,99,20-24,경기도,5.0,5.0,2.0,0.0,2.0,0.0
2927,2927,pp1235,174190,30,남자,유튜브광고,PC,개인,전화주문 고객,6,30-34,울산광역시,0.0,0.0,0.0,0.0,0.0,0.0
2928,2928,pp1236,122430,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,0.0,1.0,0.0,0.0,0.0
2929,2929,pp1237,138710,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청북도,2.0,2.0,0.0,0.0,0.0,0.0
2930,2930,pp1238,609630,25,남자,유튜브광고,PC,개인,전화주문 고객,110,25-29,경기도,8.0,8.0,0.0,0.0,0.0,0.0
2931,2931,pp124,70000,33,남자,이메일광고,PC,개인,전화주문 고객,1,30-34,충청남도,1.0,1.0,0.0,0.0,1.0,0.0
2932,2932,pp1240,151470,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,전라북도,1.0,0.0,1.0,0.0,0.0,0.0
2933,2933,pp1241,132330,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
2934,2934,pp1242,150570,28,남자,유튜브광고,PC,개인,전화주문 고객,55,25-29,경기도,2.0,2.0,0.0,0.0,2.0,0.0
2935,2935,pp1243,121220,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,1.0,0.0,0.0,1.0,0.0
2936,2936,pp1244,247830,27,남자,유튜브광고,PC,개인,전화주문 고객,0,25-29,경기도,1.0,0.0,1.0,0.0,0.0,0.0
2937,2937,pp1245,25200,28,남자,유튜브광고,PC,개인,전화주문 고객,0,25-29,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
2938,2938,pp1246,87120,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,광주광역시,1.0,1.0,1.0,1.0,1.0,0.0
2939,2939,pp1247,1594830,40,남자,유튜브광고,PC,사업자,전화주문 고객,99,40-44,대구광역시,12.0,12.0,2.0,0.0,2.0,0.0
2940,2940,pp1249,422860,40,남자,유튜브광고,PC,개인,전화주문 고객,113,40-44,경기도,3.0,3.0,3.0,0.0,3.0,2.0
2941,2941,pp125,108900,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,강원도,1.0,0.0,0.0,0.0,0.0,0.0
2942,2942,pp1250,246620,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경상남도,2.0,2.0,0.0,0.0,0.0,0.0
2943,2943,pp1251,468910,29,남자,유튜브광고,PC,개인,전화주문 고객,112,25-29,경기도,4.0,3.0,1.0,0.0,3.0,0.0
2944,2944,pp1252,260040,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,2.0,1.0,1.0,0.0,1.0,0.0
2945,2945,pp1253,96000,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경상남도,1.0,1.0,0.0,0.0,0.0,0.0
2946,2946,pp1254,638090,40,남자,유튜브광고,PC,개인,전화주문 고객,113,40-44,경기도,7.0,1.0,7.0,1.0,1.0,0.0
2947,2947,pp1255,988430,25,남자,유튜브광고,PC,개인,전화주문 고객,112,25-29,부산광역시,0.0,0.0,0.0,0.0,0.0,0.0
2948,2948,pp1256,12410,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,0.0,0.0,0.0,0.0,0.0,0.0
2949,2949,pp1257,81600,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경상북도,1.0,1.0,0.0,0.0,1.0,0.0
2950,2950,pp1258,195520,24,남자,유튜브광고,PC,개인,전화주문 고객,119,20-24,서울특별시,2.0,3.0,0.0,0.0,2.0,0.0
2951,2951,pp1259,135630,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청북도,2.0,2.0,1.0,0.0,2.0,0.0
2952,2952,pp126,289040,33,남자,이메일광고,PC,개인,전화주문 고객,331,30-34,경기도,4.0,1.0,0.0,0.0,1.0,0.0
2953,2953,pp1260,2160690,28,남자,유튜브광고,PC,개인,전화주문 고객,122,25-29,충청남도,0.0,13.0,0.0,0.0,0.0,0.0
2954,2954,pp1261,22580,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,대구광역시,0.0,0.0,0.0,0.0,0.0,0.0
2955,2955,pp1262,191140,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,인천광역시,0.0,1.0,0.0,0.0,1.0,0.0
2956,2956,pp1263,56760,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시,1.0,1.0,1.0,0.0,1.0,0.0
2957,2957,pp1264,387350,26,남자,유튜브광고,PC,개인,전화주문 고객,94,25-29,경상북도,6.0,3.0,0.0,0.0,6.0,0.0
2958,2958,pp1266,2264230,46,남자,블로그광고,PC,개인,전화주문 고객,115,45-49,대전광역시,13.0,18.0,2.0,0.0,2.0,0.0
2959,2959,pp1267,546560,21,남자,유튜브광고,PC,개인,전화주문 고객,101,20-24,전라북도,5.0,5.0,0.0,0.0,0.0,0.0
2960,2960,pp1268,1341570,40,남자,유튜브광고,PC,개인,전화주문 고객,114,40-44,전라북도,0.0,19.0,0.0,0.0,0.0,0.0
2961,2961,pp1269,82170,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,0.0,1.0,1.0,1.0,0.0
2962,2962,pp127,1388830,34,남자,이메일광고,PC,개인,전화주문 고객,389,30-34,인천광역시,12.0,5.0,7.0,7.0,12.0,0.0
2963,2963,pp1270,39410,29,남자,유튜브광고,PC,개인,전화주문 고객,69,25-29,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
2964,2964,pp1271,727480,40,남자,유튜브광고,PC,개인,전화주문 고객,120,40-44,전라북도,0.0,12.0,0.0,0.0,0.0,0.0
2965,2965,pp1272,495300,30,남자,유튜브광고,PC,개인,전화주문 고객,93,30-34,대전광역시,6.0,3.0,2.0,1.0,5.0,0.0
2966,2966,pp1273,857660,22,남자,유튜브광고,PC,개인,전화주문 고객,111,20-24,부산광역시,0.0,7.0,1.0,0.0,1.0,0.0
2967,2967,pp1274,248060,28,남자,유튜브광고,PC,개인,전화주문 고객,84,25-29,경기도,2.0,2.0,0.0,0.0,0.0,0.0
2968,2968,pp1275,120120,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,1.0,0.0,0.0,1.0,0.0
2969,2969,pp1276,128670,27,남자,유튜브광고,PC,개인,전화주문 고객,37,25-29,대전광역시,1.0,1.0,0.0,0.0,1.0,0.0
2970,2970,pp1277,187150,29,남자,유튜브광고,PC,개인,전화주문 고객,58,25-29,강원도,2.0,0.0,0.0,0.0,2.0,0.0
2971,2971,pp1278,202620,29,남자,유튜브광고,PC,개인,전화주문 고객,1,25-29,경기도,0.0,0.0,0.0,0.0,0.0,0.0
2972,2972,pp128,124400,33,남자,이메일광고,PC,개인,전화주문 고객,2,30-34,경상남도,2.0,2.0,2.0,2.0,2.0,0.0
2973,2973,pp1280,433050,23,남자,유튜브광고,PC,개인,전화주문 고객,93,20-24,서울특별시,4.0,1.0,1.0,0.0,2.0,0.0
2974,2974,pp1281,77220,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,0.0,1.0,1.0,1.0,0.0
2975,2975,pp1282,14660,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
2976,2976,pp1283,3727520,38,남자,유튜브광고,PC,개인,전화주문 고객,120,35-39,경상북도,0.0,0.0,0.0,0.0,0.0,0.0
2977,2977,pp1284,68970,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청남도,1.0,1.0,1.0,1.0,1.0,0.0
2978,2978,pp1285,238730,25,남자,유튜브광고,PC,개인,전화주문 고객,97,25-29,서울특별시,3.0,3.0,1.0,0.0,3.0,0.0
2979,2979,pp1286,213830,29,남자,유튜브광고,PC,개인,전화주문 고객,47,25-29,경상북도,2.0,1.0,0.0,0.0,2.0,0.0
2980,2980,pp1287,196520,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,2.0,0.0,1.0,1.0,1.0,0.0
2981,2981,pp1288,75240,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청북도,1.0,1.0,0.0,0.0,0.0,0.0
2982,2982,pp1289,254210,27,남자,유튜브광고,PC,개인,전화주문 고객,110,25-29,경상남도,3.0,2.0,3.0,1.0,3.0,0.0
2983,2983,pp129,783900,36,남자,이메일광고,PC,개인,전화주문 고객,91,35-39,인천광역시,8.0,0.0,0.0,0.0,1.0,0.0
2984,2984,pp1290,71860,27,남자,유튜브광고,PC,개인,전화주문 고객,47,25-29,경기도,0.0,0.0,0.0,0.0,0.0,0.0
2985,2985,pp1291,82170,31,남자,유튜브광고,PC,개인,전화주문 고객,12,30-34,경기도,1.0,0.0,1.0,1.0,1.0,0.0
2986,2986,pp1292,108570,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,0.0,1.0,1.0,1.0,0.0
2987,2987,pp1294,38400,27,남자,유튜브광고,PC,개인,전화주문 고객,18,25-29,강원도,1.0,1.0,1.0,0.0,1.0,0.0
2988,2988,pp1295,213230,28,남자,유튜브광고,PC,개인,전화주문 고객,91,25-29,서울특별시,3.0,1.0,0.0,0.0,0.0,0.0
2989,2989,pp1296,123800,25,남자,유튜브광고,PC,개인,전화주문 고객,83,25-29,서울특별시,2.0,2.0,0.0,0.0,2.0,0.0
2990,2990,pp1297,27070,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,0.0,0.0,0.0,0.0,0.0,0.0
2991,2991,pp1298,108570,31,남자,유튜브광고,PC,개인,전화주문 고객,10,30-34,경기도,1.0,0.0,1.0,0.0,0.0,0.0
2992,2992,pp1299,632910,29,남자,유튜브광고,PC,개인,전화주문 고객,33,25-29,서울특별시,6.0,2.0,2.0,2.0,2.0,0.0
2993,2993,pp130,109000,32,남자,지인추천,PC,개인,전화주문 고객,0,30-34,서울특별시,0.0,0.0,0.0,0.0,0.0,2.0
2994,2994,pp1300,610970,40,남자,유튜브광고,PC,개인,전화주문 고객,109,40-44,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
2995,2995,pp1301,575740,25,남자,유튜브광고,PC,개인,전화주문 고객,6,25-29,부산광역시,4.0,1.0,2.0,0.0,3.0,0.0
2996,2996,pp1302,189200,27,남자,유튜브광고,PC,개인,전화주문 고객,76,25-29,강원도,2.0,2.0,2.0,0.0,2.0,0.0
2997,2997,pp1304,3424460,35,남자,유튜브광고,PC,개인,전화주문 고객,110,35-39,경기도,12.0,12.0,3.0,0.0,3.0,0.0
2998,2998,pp1305,261870,30,남자,유튜브광고,PC,개인,전화주문 고객,110,30-34,경기도,3.0,1.0,1.0,1.0,2.0,0.0
2999,2999,pp1306,202290,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,2.0,2.0,1.0,1.0,2.0,0.0
3000,3000,pp1307,530290,34,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,4.0,2.0,2.0,1.0,2.0,0.0
3001,3001,pp1308,348010,31,남자,유튜브광고,PC,개인,전화주문 고객,76,30-34,경기도,5.0,5.0,3.0,1.0,5.0,0.0
3002,3002,pp1309,609290,30,남자,유튜브광고,PC,개인,전화주문 고객,49,30-34,경상북도,0.0,7.0,0.0,0.0,0.0,0.0
3003,3003,pp131,7066450,40,남자,인터넷기사광고,PC,개인,전화주문 고객,320,40-44,경상남도,20.0,21.0,12.0,1.0,12.0,0.0
3004,3004,pp1310,476030,33,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,5.0,3.0,3.0,3.0,5.0,0.0
3005,3005,pp1311,180690,40,남자,유튜브광고,PC,개인,전화주문 고객,112,40-44,경상북도,0.0,0.0,0.0,0.0,0.0,0.0
3006,3006,pp1312,75240,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,강원도,1.0,1.0,0.0,0.0,0.0,0.0
3007,3007,pp1313,964530,40,남자,유튜브광고,PC,개인,전화주문 고객,95,40-44,경상북도,9.0,0.0,9.0,0.0,0.0,0.0
3008,3008,pp1314,1096010,40,남자,유튜브광고,PC,개인,전화주문 고객,102,40-44,강원도,12.0,12.0,12.0,5.0,12.0,0.0
3009,3009,pp1315,219740,29,남자,유튜브광고,PC,개인,전화주문 고객,6,25-29,경상남도,3.0,3.0,1.0,0.0,3.0,0.0
3010,3010,pp1316,133220,32,남자,유튜브광고,PC,개인,전화주문 고객,95,30-34,충청남도,1.0,0.0,1.0,0.0,0.0,0.0
3011,3011,pp1317,151140,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,2.0,1.0,1.0,1.0,2.0,0.0
3012,3012,pp1318,101220,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,1.0,0.0,0.0,1.0,0.0
3013,3013,pp132,487710,32,남자,이메일광고,PC,개인,전화주문 고객,195,30-34,충청남도,5.0,3.0,3.0,3.0,5.0,0.0
3014,3014,pp1320,78870,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,1.0,0.0,0.0,1.0,0.0
3015,3015,pp1321,82170,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,0.0,1.0,1.0,1.0,0.0
3016,3016,pp1322,514970,29,남자,유튜브광고,PC,개인,전화주문 고객,60,25-29,서울특별시,6.0,6.0,6.0,6.0,6.0,0.0
3017,3017,pp1323,1282520,40,남자,유튜브광고,PC,개인,전화주문 고객,108,40-44,충청북도,13.0,13.0,3.0,0.0,3.0,0.0
3018,3018,pp1324,116000,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,0.0,0.0,0.0,1.0,0.0
3019,3019,pp1325,436040,33,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,인천광역시,2.0,2.0,0.0,0.0,0.0,0.0
3020,3020,pp1326,556850,40,남자,유튜브광고,PC,개인,전화주문 고객,104,40-44,부산광역시,9.0,2.0,0.0,0.0,9.0,0.0
3021,3021,pp1327,1841080,39,남자,유튜브광고,PC,개인,전화주문 고객,78,35-39,대구광역시,0.0,19.0,6.0,2.0,7.0,0.0
3022,3022,pp1328,235800,28,남자,유튜브광고,PC,개인,전화주문 고객,37,25-29,경기도,2.0,0.0,0.0,0.0,0.0,0.0
3023,3023,pp1329,379140,29,남자,유튜브광고,PC,개인,전화주문 고객,85,25-29,경상남도,4.0,3.0,4.0,0.0,3.0,0.0
3024,3024,pp133,1265530,24,남자,이메일광고,PC,개인,전화주문 고객,416,20-24,강원도,17.0,17.0,0.0,0.0,17.0,0.0
3025,3025,pp1330,27440,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,0.0,0.0,0.0,0.0,0.0,0.0
3026,3026,pp1331,76400,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,1.0,0.0,0.0,1.0,0.0
3027,3027,pp1332,358380,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,3.0,1.0,1.0,0.0,3.0,0.0
3028,3028,pp1333,95810,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
3029,3029,pp1334,508050,24,남자,유튜브광고,PC,개인,전화주문 고객,92,20-24,강원도,5.0,5.0,5.0,5.0,5.0,0.0
3030,3030,pp1335,433840,29,남자,유튜브광고,PC,개인,전화주문 고객,43,25-29,부산광역시,3.0,4.0,2.0,0.0,3.0,0.0
3031,3031,pp1336,414500,26,남자,유튜브광고,PC,개인,전화주문 고객,84,25-29,경기도,6.0,6.0,0.0,0.0,0.0,0.0
3032,3032,pp1337,427260,26,남자,유튜브광고,PC,개인,전화주문 고객,84,25-29,부산광역시,0.0,3.0,1.0,1.0,1.0,0.0
3033,3033,pp1338,784540,40,남자,유튜브광고,PC,개인,전화주문 고객,105,40-44,대전광역시,10.0,1.0,1.0,0.0,6.0,0.0
3034,3034,pp1339,123120,32,남자,유튜브광고,PC,개인,전화주문 고객,11,30-34,서울특별시,1.0,0.0,0.0,0.0,0.0,0.0
3035,3035,pp134,365500,35,남자,이메일광고,PC,개인,전화주문 고객,0,35-39,부산광역시,5.0,5.0,5.0,2.0,5.0,0.0
3036,3036,pp1340,181490,29,남자,유튜브광고,PC,개인,전화주문 고객,102,25-29,서울특별시,2.0,1.0,2.0,1.0,2.0,0.0
3037,3037,pp1341,570020,40,남자,유튜브광고,PC,개인,전화주문 고객,104,40-44,경기도,10.0,10.0,0.0,0.0,0.0,0.0
3038,3038,pp1342,1792830,22,남자,유튜브광고,PC,개인,전화주문 고객,103,20-24,경상북도,14.0,14.0,13.0,13.0,14.0,0.0
3039,3039,pp1343,175420,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,2.0,1.0,1.0,1.0,2.0,0.0
3040,3040,pp1344,389870,33,남자,유튜브광고,PC,개인,전화주문 고객,95,30-34,서울특별시,6.0,3.0,5.0,5.0,6.0,0.0
3041,3041,pp1345,701690,40,남자,유튜브광고,PC,개인,전화주문 고객,89,40-44,경기도,11.0,11.0,0.0,0.0,0.0,0.0
3042,3042,pp1346,115700,29,남자,유튜브광고,PC,개인,전화주문 고객,105,25-29,부산광역시,2.0,0.0,0.0,0.0,2.0,0.0
3043,3043,pp1347,164120,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청북도,0.0,0.0,0.0,0.0,0.0,0.0
3044,3044,pp1349,679130,34,남자,유튜브광고,PC,개인,전화주문 고객,81,30-34,전라북도,7.0,5.0,3.0,1.0,1.0,0.0
3045,3045,pp135,70000,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,부산광역시,1.0,1.0,0.0,0.0,1.0,0.0
3046,3046,pp1350,2363400,40,남자,유튜브광고,PC,개인,전화주문 고객,95,40-44,충청남도,6.0,6.0,6.0,5.0,6.0,0.0
3047,3047,pp1351,452140,27,남자,유튜브광고,PC,개인,전화주문 고객,15,25-29,부산광역시,4.0,3.0,2.0,1.0,4.0,0.0
3048,3048,pp1352,452660,30,남자,유튜브광고,PC,개인,전화주문 고객,73,30-34,경상남도,5.0,3.0,1.0,0.0,5.0,0.0
3049,3049,pp1353,63070,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,1.0,0.0,0.0,1.0,0.0
3050,3050,pp1354,70670,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,0.0,1.0,1.0,1.0,0.0
3051,3051,pp1355,57850,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,0.0,0.0,0.0,1.0,0.0
3052,3052,pp1356,184100,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,1.0,1.0,1.0,1.0,0.0
3053,3053,pp1357,361870,31,남자,유튜브광고,PC,개인,전화주문 고객,62,30-34,울산광역시,3.0,5.0,1.0,1.0,3.0,0.0
3054,3054,pp1358,488000,33,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,0.0,7.0,3.0,0.0,3.0,0.0
3055,3055,pp1359,103300,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,0.0,0.0,0.0,0.0,0.0
3056,3056,pp136,1136180,28,남자,이메일광고,PC,개인,전화주문 고객,364,25-29,전라북도,0.0,6.0,2.0,2.0,0.0,0.0
3057,3057,pp1360,716280,22,남자,유튜브광고,PC,개인,전화주문 고객,98,20-24,경상남도,6.0,4.0,3.0,1.0,4.0,0.0
3058,3058,pp1361,50660,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,강원도,0.0,0.0,0.0,0.0,0.0,1.0
3059,3059,pp1363,59990,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,0.0,1.0,1.0,1.0,0.0
3060,3060,pp1364,98600,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,0.0,0.0,0.0,1.0,0.0
3061,3061,pp1365,107970,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청남도,1.0,1.0,0.0,0.0,0.0,0.0
3062,3062,pp1366,83110,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,강원도,0.0,1.0,0.0,0.0,0.0,0.0
3063,3063,pp1367,98600,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,0.0,0.0,0.0,1.0,0.0
3064,3064,pp1368,103720,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,충청북도,1.0,1.0,0.0,1.0,0.0,0.0
3065,3065,pp1369,263610,28,남자,유튜브광고,PC,개인,전화주문 고객,77,25-29,광주광역시,3.0,2.0,1.0,1.0,3.0,0.0
3066,3066,pp137,363520,25,남자,이메일광고,PC,개인,전화주문 고객,389,25-29,충청남도,0.0,0.0,0.0,0.0,0.0,0.0
3067,3067,pp1370,506160,26,남자,유튜브광고,PC,개인,전화주문 고객,89,25-29,강원도,8.0,8.0,2.0,1.0,2.0,0.0
3068,3068,pp1371,65640,30,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,0.0,1.0,1.0,1.0,0.0
3069,3069,pp1372,203240,29,남자,유튜브광고,PC,개인,전화주문 고객,54,25-29,부산광역시,2.0,2.0,0.0,0.0,2.0,1.0
3070,3070,pp1373,609930,34,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,부산광역시,5.0,5.0,5.0,4.0,5.0,0.0
3071,3071,pp1374,450210,29,남자,유튜브광고,PC,개인,전화주문 고객,89,25-29,경기도,5.0,1.0,1.0,1.0,5.0,0.0
3072,3072,pp1375,125630,29,남자,유튜브광고,PC,개인,전화주문 고객,21,25-29,경기도,2.0,0.0,2.0,2.0,2.0,0.0
3073,3073,pp1376,74920,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,1.0,1.0,1.0,1.0,0.0
3074,3074,pp1377,124520,32,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,인천광역시,1.0,1.0,1.0,1.0,1.0,0.0
3075,3075,pp1378,57850,31,남자,유튜브광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,0.0,0.0,0.0,1.0,0.0
3076,3076,pp1379,123800,27,남자,유튜브광고,PC,개인,전화주문 고객,83,25-29,서울특별시,2.0,2.0,0.0,0.0,2.0,0.0
3077,3077,pp138,202750,31,남자,이메일광고,PC,사업자,전화주문 고객,375,30-34,경상북도,2.0,0.0,0.0,0.0,0.0,0.0
3078,3078,pp1380,395740,31,남자,유튜브광고,PC,개인,전화주문 고객,18,30-34,인천광역시,3.0,2.0,3.0,1.0,3.0,0.0
3079,3079,pp1381,222140,26,남자,유튜브광고,PC,개인,전화주문 고객,21,25-29,제주특별자치도,2.0,0.0,2.0,0.0,0.0,0.0
3080,3080,pp1382,246710,24,남자,유튜브광고,PC,개인,전화주문 고객,59,20-24,경기도,4.0,4.0,4.0,4.0,4.0,0.0
3081,3081,pp1383,323220,22,남자,유튜브광고,PC,개인,전화주문 고객,66,20-24,경기도,4.0,0.0,3.0,3.0,4.0,0.0
