,Unnamed: 0,Unnamed: 0.1,공급사,과세/면세,담기,매입가,상품명(기본),상품코드,재입고알림,제조사,카테고리,reg_카테고리,대분류,판매가,품절여부,후기
114,114,115,패커스,과세,0,37200,디벨라 버터빈스 400g 24개 (박스 상품),2050,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류",병류 식자재 양식 캔류,식자재,39600,정상,0
115,115,116,패커스,과세,0,58380,디벨라 바질페스토 500g 6개 (박스 상품),2049,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004002 : 식자재 > 양식 식자재 > 소스류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004002 : NEW > 식자재 > 양식 식자재 > 소스류",식자재 양식 소스류,식자재,67500,정상,0
116,116,117,패커스,과세,0,57000,디벨라 제노베제페스토 190g 12개 (박스 상품),2048,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004002 : 식자재 > 양식 식자재 > 소스류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004002 : NEW > 식자재 > 양식 식자재 > 소스류",식자재 양식 소스류,식자재,63800,정상,0
117,117,118,패커스,과세,0,112300,디벨라 엑스트라버진 올리브유 500ml 12개 (박스상품),2047,사용안함,수입,"026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004006 : NEW > 식자재 > 양식 식자재 > 식용유지",식자재 식용유지 양식,식자재,112300,정상,0
118,118,119,패커스,과세,0,34200,디벨라 토마토 퓨레 루스티카 680g 12개 (박스 상품),2046,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004002 : 식자재 > 양식 식자재 > 소스류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004002 : NEW > 식자재 > 양식 식자재 > 소스류",식자재 양식 소스류,식자재,36000,정상,0
119,119,120,패커스,과세,0,27360,디벨라 링귀네 500g 24개 (박스 상품),2045,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,30200,정상,0
120,120,121,패커스,과세,0,17880,디벨라 리가토니 500g 12개 (박스 상품),2044,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,18900,정상,0
121,121,122,패커스,과세,0,33000,디벨라 스파게티니 5kg 3개 (박스 상품),2043,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,38900,정상,0
122,122,123,패커스,과세,0,58080,디벨라 푸질리 500g 24개 (박스 상품),2042,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,37700,정상,0
123,123,124,패커스,과세,0,26400,디벨라 쿠스쿠스 500g 12개 (박스 상품),2041,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004005 : 식자재 > 양식 식자재 > 가루류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004005 : NEW > 식자재 > 양식 식자재 > 가루류",식자재 가루류 양식,식자재,27800,정상,0
124,124,125,패커스,과세,0,30800,디벨라 세몰리나 듀럼밀 1kg 10개 (박스 상품),2040,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004005 : 식자재 > 양식 식자재 > 가루류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004005 : NEW > 식자재 > 양식 식자재 > 가루류",식자재 가루류 양식,식자재,32500,정상,0
125,125,126,패커스,과세,0,39600,디벨라 라자냐 500g 12개 (박스 상품),2039,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,41700,정상,0
126,126,127,패커스,과세,0,51750,디벨라 사보이아르디 400g 15개 (박스 상품),2038,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004004 : 식자재 > 양식 식자재 > 과자류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004004 : NEW > 식자재 > 양식 식자재 > 과자류",식자재 양식 과자류,식자재,60200,정상,0
127,127,128,패커스,과세,0,42600,디벨라 콘킬리오니 500g 12개 (박스 상품),2037,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,48600,정상,0
128,128,129,패커스,과세,0,66880,디벨라 폴렌타 500g 16개 (박스 상품),2036,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,74100,정상,0
129,129,130,패커스,과세,0,84000,디벨라 마팔디네 500g 24개 (박스 상품),2035,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,96900,정상,0
130,130,131,패커스,과세,0,54720,디벨라 삼색 스파게티 토마토 시금치 500g 24개 (박스 상품),2034,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,65900,정상,0
131,131,132,패커스,과세,0,69600,디벨라 통밀 스파게티 500g 24개 (박스 상품),2033,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,88700,정상,0
132,132,133,패커스,과세,0,22800,디벨라 스파게티 500g 24개 (박스 상품),2032,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,24000,정상,0
133,133,134,패커스,과세,0,22800,디벨라 스파게티니 500g 24개 (박스 상품),2031,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,24000,정상,0
134,134,135,패커스,과세,0,47520,디벨라 부까띠니 500g 24개 (박스 상품),2030,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,53800,정상,0
135,135,136,패커스,과세,0,33360,디벨라 펜네 지티 리가떼 500g 24개 (박스 상품),2029,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,37200,정상,0
136,136,137,패커스,과세,0,61200,디벨라 카세레체 500g 24개 (박스 상품),2028,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,70400,정상,0
137,137,138,패커스,과세,0,55920,디벨라 삼색 팬네 토마토 시금치 500g 24개 (박스 상품),2027,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,68700,정상,0
138,138,139,패커스,과세,0,65280,디벨라 오레끼에떼 500g 24개 (박스 상품),2026,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,80700,정상,0
139,139,140,패커스,과세,0,26960,디벨라 토페 500g 24개 (박스 상품),2025,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,46900,정상,0
140,140,141,패커스,과세,0,120000,미소찬 순참기름 1.6L 10통 (박스 상품),2024,사용안함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001004 : 식자재 > 한식 식자재 > 식용유지
050002 : 식자재 > 중식 식자재
050002004 : 식자재 > 중식 식자재 > 식용유지
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001004 : NEW > 식자재 > 한식 식자재 > 식용유지
026010002 : NEW > 식자재 > 중식 식자재
026010002004 : NEW > 식자재 > 중식 식자재 > 식용유지",식자재 한식 식용유지 중식,식자재,141300,정상,0
141,141,142,패커스,과세,0,52080,디벨라 삼색 파르팔레 토마토 시금치 500g 24개 (박스 상품),2023,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,60200,정상,0
142,142,143,패커스,과세,0,33600,디벨라 통밀 푸질리 500g 24개 (박스 상품),2022,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,93900,정상,0
143,143,144,패커스,과세,0,52800,디벨라 파르팔레 500g 24개 (박스 상품),2021,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,59300,정상,0
144,144,145,패커스,과세,2,29100,중찬명가 표고버섯(홀) 2.84kg 6캔 (박스 상품),2019,사용안함,중찬명가,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류",식자재 캔류 중식,식자재,37300,정상,0
145,145,146,패커스,과세,1,21600,중찬명가 죽순(홀) 2.84kg 6캔 (박스 상품),2018,사용안함,중찬명가,"050 : 식자재
050002 : 식자재 > 중식 식자재
050002007 : 식자재 > 중식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002007 : NEW > 식자재 > 중식 식자재 > 캔류",식자재 캔류 중식,식자재,28700,정상,0
147,147,148,패커스,과세,0,35820,아주쿡 골드 황도 슬라이스 3.05kg 6캔 (박스 상품),2016,사용안함,오성푸드,"050 : 식자재
050007 : 식자재 > 태국/베트남 식자재
050007008 : 식자재 > 태국/베트남 식자재 > 캔류/병류
050001 : 식자재 > 한식 식자재
050001007 : 식자재 > 한식 식자재 > 캔류
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001007 : NEW > 식자재 > 한식 식자재 > 캔류",캔류 태국 식자재 병류 베트남 한식,식자재,38200,정상,0
148,148,149,패커스,과세,0,11600,아주쿡 골드 스파게티면 500g 20봉지 (박스 상품),2015,사용안함,오성푸드,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,12300,정상,0
149,149,150,패커스,과세,0,17800,파다나 삼색 파스타 500g 20봉지 (박스 상품),2014,사용안함,수입,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",식자재 양식 면류,식자재,20000,정상,0
150,150,151,패커스,과세,1,11200,아주쿡 골드 마카로니 500g 20봉지 (박스 상품),2013,사용안함,오성푸드,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004001 : 식자재 > 양식 식자재 > 면류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004001 : NEW > 식자재 > 양식 식자재 > 면류",식자재 양식 면류,식자재,12000,정상,0
151,151,152,패커스,과세,0,25380,아주쿡 골드 프레시 오이피클 슬라이스 3.1kg 6캔 (박스 상품),2012,사용안함,오성푸드,"050 : 식자재
050004 : 식자재 > 양식 식자재
050004003 : 식자재 > 양식 식자재 > 캔류/병류
026 : NEW
026010 : NEW > 식자재
026010004 : NEW > 식자재 > 양식 식자재
026010004003 : NEW > 식자재 > 양식 식자재 > 캔류/병류
050007 : 식자재 > 태국/베트남 식자재
050007008 : 식자재 > 태국/베트남 식자재 > 캔류/병류",캔류 태국 식자재 병류 양식 베트남,식자재,28300,정상,0
152,152,153,패커스,과세,0,70000,부건 하나 가쓰오 미니팩 2g 20봉지 (박스 상품),2011,사용안함,부건,"050 : 식자재
050003 : 식자재 > 일식 식자재
050003003 : 식자재 > 일식 식자재 > 가쓰오부시
026 : NEW
026010 : NEW > 식자재
026010003 : NEW > 식자재 > 일식 식자재
026010003003 : NEW > 식자재 > 일식 식자재 > 가쓰오부시",식자재 일식 가쓰오부시,식자재,85300,정상,0
153,153,154,패커스,과세,0,86000,부건 혼다랑어 가쓰오부시 500g 10봉지 (박스 상품),2010,사용안함,부건,"050 : 식자재
050003 : 식자재 > 일식 식자재
050003003 : 식자재 > 일식 식자재 > 가쓰오부시
026 : NEW
026010 : NEW > 식자재
026010003 : NEW > 식자재 > 일식 식자재
026010003003 : NEW > 식자재 > 일식 식자재 > 가쓰오부시
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",식자재 일식 가쓰오부시,식자재,103800,정상,0
154,154,155,패커스,과세,0,60900,부건 혼다랑어 가쓰오부시 200g 15봉지 (박스 상품),2009,사용안함,부건,"050 : 식자재
050003 : 식자재 > 일식 식자재
050003003 : 식자재 > 일식 식자재 > 가쓰오부시
026 : NEW
026010 : NEW > 식자재
026010003 : NEW > 식자재 > 일식 식자재
026010003003 : NEW > 식자재 > 일식 식자재 > 가쓰오부시",식자재 일식 가쓰오부시,식자재,74700,정상,0
155,155,156,패커스,과세,0,51600,부건 하나 가쓰오 500g 4봉지 (박스 상품),2008,사용안함,부건,"050 : 식자재
050003 : 식자재 > 일식 식자재
050003003 : 식자재 > 일식 식자재 > 가쓰오부시
026 : NEW
026010 : NEW > 식자재
026010003 : NEW > 식자재 > 일식 식자재
026010003003 : NEW > 식자재 > 일식 식자재 > 가쓰오부시
061 : vol.4 Catalogue
061023 : vol.4 Catalogue > 카달로그_3",식자재 일식 가쓰오부시,식자재,63900,정상,0
156,156,157,패커스,과세,0,66000,부건 하나 가쓰오 200g 10봉지 (박스 상품),2007,사용안함,부건,"050 : 식자재
050003 : 식자재 > 일식 식자재
050003003 : 식자재 > 일식 식자재 > 가쓰오부시
026 : NEW
026010 : NEW > 식자재
026010003 : NEW > 식자재 > 일식 식자재
026010003003 : NEW > 식자재 > 일식 식자재 > 가쓰오부시",식자재 일식 가쓰오부시,식자재,80600,정상,0
157,157,158,패커스,과세,0,45400,부건 하나 가쓰오 50g 20봉지 (박스 상품),2006,사용안함,부건,"050 : 식자재
050003 : 식자재 > 일식 식자재
050003003 : 식자재 > 일식 식자재 > 가쓰오부시
026 : NEW
026010 : NEW > 식자재
026010003 : NEW > 식자재 > 일식 식자재
026010003003 : NEW > 식자재 > 일식 식자재 > 가쓰오부시",식자재 일식 가쓰오부시,식자재,56700,정상,0
159,159,160,패커스,과세,2,37500,미소찬 굴소스 2kg 6통 (박스 상품),2003,사용안함,자체제작,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001003 : 식자재 > 한식 식자재 > 소스류
050002 : 식자재 > 중식 식자재
050002003 : 식자재 > 중식 식자재 > 소스류
026 : NEW
026010 : NEW > 식자재
026010002 : NEW > 식자재 > 중식 식자재
026010002003 : NEW > 식자재 > 중식 식자재 > 소스류
061 : vol.4 Catalogue
061021 : vol.4 Catalogue > 카달로그_1",식자재 중식 한식 소스류,식자재,43700,정상,0
160,160,161,패커스,과세,0,7080,성진 통들깨가루(탕용) 1kg 1개 (낱개 상품),2002,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,8100,정상,0
161,161,162,패커스,과세,0,6400,성진 청국장분말 350g 1개 (낱개 상품),2001,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,8200,정상,0
162,162,163,패커스,과세,0,6100,성진 찹쌀가루(국내산) 1kg 1개 (낱개 상품),2000,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더
026010002 : NEW > 식자재 > 중식 식자재
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,6700,정상,0
164,164,165,패커스,과세,0,2450,성진 옥수수차 1kg 1개 (낱개 상품),1998,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,2700,정상,0
165,165,166,패커스,과세,0,880,성진 옥수수전분맛 400g 1개 (낱개 상품),1997,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,1100,정상,0
166,166,167,패커스,과세,0,3300,성진 엿기름 1kg 1개 (낱개 상품),1996,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더
026010002 : NEW > 식자재 > 중식 식자재
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,3800,정상,0
167,167,168,패커스,과세,0,3460,성진 쌀가루(국내산) 1kg 1개 (낱개 상품),1995,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더
026010002 : NEW > 식자재 > 중식 식자재
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,4000,정상,0
168,168,169,패커스,과세,0,6750,성진 생강가루 60g 5개이상 (낱개 상품),1994,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,8000,정상,0
169,169,170,패커스,과세,5,9850,성진 산초가루 40g 5개이상 (낱개 상품),1993,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,12000,정상,0
170,170,171,패커스,과세,0,1480,성진 복합찹쌀가루 300g 1개 (낱개 상품),1992,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,1600,정상,0
171,171,172,패커스,과세,0,1240,성진 복합감자전분 500g 1개 (낱개 상품),1991,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더
026010002 : NEW > 식자재 > 중식 식자재
026010002001 : NEW > 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,1500,정상,0
172,172,173,패커스,과세,0,2500,성진 보리차 1kg 1개 (낱개 상품),1990,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001010 : 식자재 > 한식 식자재 > 음료
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001010 : NEW > 식자재 > 한식 식자재 > 음료",음료 식자재 한식,식자재,2900,정상,0
174,174,175,패커스,과세,0,7800,성진 메주가루(국내산) 500g 1개 (낱개 상품),1988,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,9700,정상,0
175,175,176,패커스,과세,1,7730,"성진 들깨가루(기피,100%) 1kg 1개 (낱개 상품)",1987,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",파우더 식자재 한식,식자재,8900,정상,0
176,176,177,패커스,과세,0,6400,성진 도토리묵가루 500g 1개 (낱개 상품),1986,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재",파우더 식자재 한식,식자재,7400,정상,0
178,178,179,패커스,과세,0,3300,다원 녹두빈대떡가루 500g 1개 (낱개 상품),1984,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",파우더 식자재 한식,식자재,3900,정상,0
179,179,180,패커스,과세,0,4510,성진 날콩가루(국내산) 400g 1개 (낱개 상품),1983,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,5200,정상,0
180,180,181,패커스,과세,0,2580,성진 고구마전분(국내산) 400g 1개 (낱개 상품),1982,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더",파우더 식자재 한식 중식,식자재,2900,정상,0
181,181,182,패커스,과세,0,2060,성진 고구마전분 500g 1개 (낱개 상품),1981,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
050002 : 식자재 > 중식 식자재
050002001 : 식자재 > 중식 식자재 > 파우더
061 : vol.4 Catalogue
061022 : vol.4 Catalogue > 카달로그_2",파우더 식자재 한식 중식,식자재,2300,정상,0
182,182,183,패커스,과세,0,2900,성진 계피가루 60g 5개이상 (낱개 상품),1980,사용안함,성진,"050 : 식자재
050001 : 식자재 > 한식 식자재
050001001 : 식자재 > 한식 식자재 > 파우더
026 : NEW
026010 : NEW > 식자재
026010001 : NEW > 식자재 > 한식 식자재
026010001001 : NEW > 식자재 > 한식 식자재 > 파우더",파우더 식자재 한식,식자재,3300,정상,0
