,상품코드,상품명(기본),연관있는상품번호,연관있는상품명,지지도
187,1122,200파이 고강도 냉면용기 중 400개 1set(2박스),1373,210파이 중화면용기 소 300개 1박스,0.131
188,1121,220파이 고강도 냉면용기 대 200개 1set(2박스),1373,210파이 중화면용기 소 300개 1박스,0.078
189,1091,"70파이 다용도컵 세트 1호 소 70ml 블랙 PS-3,000개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.038
190,1089,"95파이 다용도컵 세트 4호 대 270ml 블랙 PS-1,000개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.069
191,1072,"170mm 수저 백색 1,500개 1박스",1373,210파이 중화면용기 소 300개 1박스,0.011000000000000001
192,1071,"105파이 다용도컵 세트 5호 대 370ml 블랙 PS-1,000개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.159
193,1070,"105파이 다용도컵 세트 5호 중 300ml 블랙 PS-1,000개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.057999999999999996
194,1069,"105파이 다용도컵 세트 5호 소 250ml 블랙 PS-1,000개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.034
195,1057,270파이 원형 접시 소 백색 200개 1박스,1373,210파이 중화면용기 소 300개 1박스,0.08800000000000001
196,1055,짬짜면용기 2칸 300개 1박스,1373,210파이 중화면용기 소 300개 1박스,0.27399999999999997
197,1040,스티로폼 백색 18호 1칸 500개 1박스,1373,210파이 중화면용기 소 300개 1박스,0.21600000000000003
198,1039,"단무지 2칸 1,200개 1박스",1373,210파이 중화면용기 소 300개 1박스,0.08800000000000001
199,1038,"단무지 3칸 1,000개 1박스",1373,210파이 중화면용기 소 300개 1박스,0.315
200,945,"실링용기 23195 백색 1,500ml 400개 1박스",1373,210파이 중화면용기 소 300개 1박스,0.14
201,944,"실링용기 23197 백색 2,000ml 400개 1박스",1373,210파이 중화면용기 소 300개 1박스,0.045
202,938,실링용기 69호 백색 800ml 600개 1박스,1373,210파이 중화면용기 소 300개 1박스,0.111
203,936,"실링용기 70호 검정 1,000ml 600개 1박스",1373,210파이 중화면용기 소 300개 1박스,0.161
204,517,소량 PP 실링 14호 백색 50개,1373,210파이 중화면용기 소 300개 1박스,0.5
205,479,125파이 원형용기 중 350ml 백색 PP 600개 1set(2박스),1373,210파이 중화면용기 소 300개 1박스,0.015
206,478,125파이 원형용기 대 450ml 백색 PP 600개 1set(2박스),1373,210파이 중화면용기 소 300개 1박스,0.045
207,440,우동용기 대 백색 400개 1박스,1373,210파이 중화면용기 소 300개 1박스,0.079
208,378,"225파이 탕용기 소 1,800ml 200개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.012
209,256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,1373,210파이 중화면용기 소 300개 1박스,0.214
210,188,170파이 원형 샐러드 4칸 100ml x 4 검정 400개 1set(2박스),1373,210파이 중화면용기 소 300개 1박스,0.015
211,86,"300파이 원형 찜용기 왕대 투명 4,500ml 100개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.017
212,82,"300파이 원형 찜용기 중 투명 3,500ml 100개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.016
213,78,"340파이 타원 찜용기 대 3,000ml 200개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.049
214,74,"340파이 타원 찜용기 소 1,800ml 200개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.042
215,72,"사각찜용기 대 3,200ml 100개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.02
216,70,"사각찜용기 중 2,500ml 100개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.04
217,68,"사각찜용기 소 2,000ml 100개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.026000000000000002
218,47,"70파이 다용도컵 세트 1호 특소 50ml 백색 PS 3,000개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.011000000000000001
219,46,"105파이 다용도컵 세트 5호 특대 400ml 백색 PS 1,000개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.032
220,45,"105파이 다용도컵 세트 5호 대 370ml 백색 PS 1,000개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.01
221,43,"95파이 다용도컵 세트 4호 대 270ml 백색 PS 1,000개 1set(2박스)",1373,210파이 중화면용기 소 300개 1박스,0.018000000000000002
222,1625,미소찬 가쓰오 다시 1kg 10개 (박스 상품),1374,210파이 중화면용기 중 300개 1박스,1.0
223,1606,2칸 285 타원접시 100개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.25
224,1540,"105파이 다용도컵 세트 5호 특대 400ml 블랙 PS 1,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.27
225,1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.055999999999999994
226,1504,웰빙 안새내 대 10개(1BOX),1374,210파이 중화면용기 중 300개 1박스,1.0
227,1502,웰빙 안새내 소(겨자) 10개(1BOX),1374,210파이 중화면용기 중 300개 1박스,1.0
228,1375,210파이 중화면용기 대 300개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.618
229,1373,210파이 중화면용기 소 300개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.677
230,1350,"175mm 수저 투명 1,500개 맛있숟갈",1374,210파이 중화면용기 중 300개 1박스,0.061
231,1343,"비닐봉투 맛난거들었쪙 소 백색 1,000개",1374,210파이 중화면용기 중 300개 1박스,0.040999999999999995
232,1342,"비닐봉투 맛난거들었쪙 중 백색 1,000개",1374,210파이 중화면용기 중 300개 1박스,0.023
233,1341,"비닐봉투 맛난거들었쪙 대 백색 1,000개",1374,210파이 중화면용기 중 300개 1박스,0.037000000000000005
234,1335,"비닐봉투 배달중 소 백색 1,000개",1374,210파이 중화면용기 중 300개 1박스,0.059000000000000004
235,1326,"비닐봉투 무지 중 백색 1,000개",1374,210파이 중화면용기 중 300개 1박스,0.036000000000000004
236,1325,"비닐봉투 무지 대 백색 1,000개",1374,210파이 중화면용기 중 300개 1박스,0.027000000000000003
237,1317,"실링용기 2호 검정 1,000ml 800개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.04
238,1316,"실링용기 3호 검정 650ml 1,200개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.08800000000000001
239,1315,"실링용기 3-5호 검정 500ml 1,200개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.023
240,1304,140파이 중식소스용기 투명 600개 1set(2박스/사발 소),1374,210파이 중화면용기 중 300개 1박스,0.522
241,1303,116파이 원형용기 대 투명 600개 1set(2박스),1374,210파이 중화면용기 중 300개 1박스,0.087
242,1302,116파이 원형용기 중 투명 600개 1set(2박스),1374,210파이 중화면용기 중 300개 1박스,0.067
243,1297,"198mm (7치) 대나무젓가락 1,500개 끝내젓갈",1374,210파이 중화면용기 중 300개 1박스,0.017
244,1296,285파이 타원 반반 접시 2칸 블랙 200개 1박스(기존),1374,210파이 중화면용기 중 300개 1박스,0.632
245,1283,"175mm 수저 검정 1,500개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.12
246,1274,우동용기 특대 검정 400개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.08900000000000001
247,1271,비닐봉투 배달중 중 백색 200개,1374,210파이 중화면용기 중 300개 1박스,0.018000000000000002
248,1270,비닐봉투 배달중 대 백색 200개,1374,210파이 중화면용기 중 300개 1박스,0.016
249,1269,비닐봉투 배달중 특대 백색 100개,1374,210파이 중화면용기 중 300개 1박스,0.03
250,1268,비닐봉투 맛난거들었쪙 소 백색 200개,1374,210파이 중화면용기 중 300개 1박스,0.033
251,1267,비닐봉투 맛난거들었쪙 중 백색 200개,1374,210파이 중화면용기 중 300개 1박스,0.026000000000000002
252,1266,비닐봉투 맛난거들었쪙 대 백색 200개,1374,210파이 중화면용기 중 300개 1박스,0.039
253,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,1374,210파이 중화면용기 중 300개 1박스,0.042
254,1205,"175mm 수저 백색 1,500개 맛있숟갈",1374,210파이 중화면용기 중 300개 1박스,0.031
255,1201,비닐봉투 무지 특대 백색 100개,1374,210파이 중화면용기 중 300개 1박스,0.055
256,1182,우동용기 중 백색 400개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.032
257,1181,우동용기 대 검정 400개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.10300000000000001
258,1180,우동용기 중 검정 400개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.18899999999999997
259,1168,130파이 찬용기 대 350ml 800개 1set(2박스),1374,210파이 중화면용기 중 300개 1박스,0.055999999999999994
260,1167,130파이 찬용기 특대 450ml 800개 1set(2박스),1374,210파이 중화면용기 중 300개 1박스,0.109
261,1139,210파이 중화면 전용 뚜껑 300개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.419
262,1122,200파이 고강도 냉면용기 중 400개 1set(2박스),1374,210파이 중화면용기 중 300개 1박스,0.107
263,1121,220파이 고강도 냉면용기 대 200개 1set(2박스),1374,210파이 중화면용기 중 300개 1박스,0.062
264,1091,"70파이 다용도컵 세트 1호 소 70ml 블랙 PS-3,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.042
265,1089,"95파이 다용도컵 세트 4호 대 270ml 블랙 PS-1,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.057
266,1072,"170mm 수저 백색 1,500개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.011000000000000001
267,1071,"105파이 다용도컵 세트 5호 대 370ml 블랙 PS-1,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.20800000000000002
268,1070,"105파이 다용도컵 세트 5호 중 300ml 블랙 PS-1,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.073
269,1069,"105파이 다용도컵 세트 5호 소 250ml 블랙 PS-1,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.034
270,1057,270파이 원형 접시 소 백색 200개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.059000000000000004
271,1055,짬짜면용기 2칸 300개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.258
272,1040,스티로폼 백색 18호 1칸 500개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.193
273,1039,"단무지 2칸 1,200개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.11800000000000001
274,1038,"단무지 3칸 1,000개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.29600000000000004
275,1017,고무장갑-중 (10켤레),1374,210파이 중화면용기 중 300개 1박스,0.5
276,945,"실링용기 23195 백색 1,500ml 400개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.14
277,944,"실링용기 23197 백색 2,000ml 400개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.045
278,938,실링용기 69호 백색 800ml 600개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.111
279,937,"실링용기 70호 백색 1,000ml 600개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.025
280,936,"실링용기 70호 검정 1,000ml 600개 1박스",1374,210파이 중화면용기 중 300개 1박스,0.226
281,479,125파이 원형용기 중 350ml 백색 PP 600개 1set(2박스),1374,210파이 중화면용기 중 300개 1박스,0.023
282,478,125파이 원형용기 대 450ml 백색 PP 600개 1set(2박스),1374,210파이 중화면용기 중 300개 1박스,0.057999999999999996
283,441,우동용기 특대 백색 400개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.026000000000000002
284,440,우동용기 대 백색 400개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.011000000000000001
285,387,다회용 피크닉세트 8인용(56P),1374,210파이 중화면용기 중 300개 1박스,0.5
286,256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,1374,210파이 중화면용기 중 300개 1박스,0.214
287,219,92파이 아이스컵 뚜껑 돔형 구멍없음 PET 1000개 1박스,1374,210파이 중화면용기 중 300개 1박스,0.011000000000000001
288,188,170파이 원형 샐러드 4칸 100ml x 4 검정 400개 1set(2박스),1374,210파이 중화면용기 중 300개 1박스,0.015
289,158,"154mm 포크 검정 2,000개 1박스(개별포장)",1374,210파이 중화면용기 중 300개 1박스,0.077
290,86,"300파이 원형 찜용기 왕대 투명 4,500ml 100개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.017
291,82,"300파이 원형 찜용기 중 투명 3,500ml 100개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.016
292,78,"340파이 타원 찜용기 대 3,000ml 200개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.049
293,74,"340파이 타원 찜용기 소 1,800ml 200개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.042
294,72,"사각찜용기 대 3,200ml 100개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.02
295,70,"사각찜용기 중 2,500ml 100개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.04
296,68,"사각찜용기 소 2,000ml 100개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.026000000000000002
297,47,"70파이 다용도컵 세트 1호 특소 50ml 백색 PS 3,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.011000000000000001
298,46,"105파이 다용도컵 세트 5호 특대 400ml 백색 PS 1,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.051
299,45,"105파이 다용도컵 세트 5호 대 370ml 백색 PS 1,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.025
300,43,"95파이 다용도컵 세트 4호 대 270ml 백색 PS 1,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.025
301,42,"95파이 다용도컵 세트 4호 소 200ml 백색 PS 1,000개 1set(2박스)",1374,210파이 중화면용기 중 300개 1박스,0.013000000000000001
302,1606,2칸 285 타원접시 100개 1박스,1038,"단무지 3칸 1,000개 1박스",0.16699999999999998
303,1540,"105파이 다용도컵 세트 5호 특대 400ml 블랙 PS 1,000개 1set(2박스)",1038,"단무지 3칸 1,000개 1박스",0.135
304,1504,웰빙 안새내 대 10개(1BOX),1038,"단무지 3칸 1,000개 1박스",1.0
305,1502,웰빙 안새내 소(겨자) 10개(1BOX),1038,"단무지 3칸 1,000개 1박스",0.5
306,1385,회접시 타원 330 볼록 소 300개 1박스,1038,"단무지 3칸 1,000개 1박스",0.5
307,1384,회접시 타원 380 볼록 대 200개 1박스,1038,"단무지 3칸 1,000개 1박스",0.5
308,1380,회접시 붕어 대 100개 1박스,1038,"단무지 3칸 1,000개 1박스",0.33299999999999996
309,1375,210파이 중화면용기 대 300개 1박스,1038,"단무지 3칸 1,000개 1박스",0.034
310,1374,210파이 중화면용기 중 300개 1박스,1038,"단무지 3칸 1,000개 1박스",0.032
311,1373,210파이 중화면용기 소 300개 1박스,1038,"단무지 3칸 1,000개 1박스",0.035
312,1350,"175mm 수저 투명 1,500개 맛있숟갈",1038,"단무지 3칸 1,000개 1박스",0.023
313,1343,"비닐봉투 맛난거들었쪙 소 백색 1,000개",1038,"단무지 3칸 1,000개 1박스",0.02
314,1342,"비닐봉투 맛난거들었쪙 중 백색 1,000개",1038,"단무지 3칸 1,000개 1박스",0.023
315,1341,"비닐봉투 맛난거들었쪙 대 백색 1,000개",1038,"단무지 3칸 1,000개 1박스",0.037000000000000005
316,1340,"비닐봉투 맛난거들었쪙 특대 백색 1,000개",1038,"단무지 3칸 1,000개 1박스",0.05
317,1335,"비닐봉투 배달중 소 백색 1,000개",1038,"단무지 3칸 1,000개 1박스",0.059000000000000004
318,1332,"비닐봉투 배달중 특대 백색 1,000개",1038,"단무지 3칸 1,000개 1박스",0.125
319,1315,"실링용기 3-5호 검정 500ml 1,200개 1박스",1038,"단무지 3칸 1,000개 1박스",0.023
320,1304,140파이 중식소스용기 투명 600개 1set(2박스/사발 소),1038,"단무지 3칸 1,000개 1박스",0.217
321,1303,116파이 원형용기 대 투명 600개 1set(2박스),1038,"단무지 3칸 1,000개 1박스",0.043
322,1297,"198mm (7치) 대나무젓가락 1,500개 끝내젓갈",1038,"단무지 3칸 1,000개 1박스",0.02
323,1283,"175mm 수저 검정 1,500개 1박스",1038,"단무지 3칸 1,000개 1박스",0.034
324,1274,우동용기 특대 검정 400개 1박스,1038,"단무지 3칸 1,000개 1박스",0.044000000000000004
325,1272,비닐봉투 배달중 소 백색 200개,1038,"단무지 3칸 1,000개 1박스",0.018000000000000002
326,1267,비닐봉투 맛난거들었쪙 중 백색 200개,1038,"단무지 3칸 1,000개 1박스",0.015
327,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,1038,"단무지 3칸 1,000개 1박스",0.011000000000000001
328,1202,비닐봉투 무지 대 백색 200개,1038,"단무지 3칸 1,000개 1박스",0.016
329,1182,우동용기 중 백색 400개 1박스,1038,"단무지 3칸 1,000개 1박스",0.081
330,1168,130파이 찬용기 대 350ml 800개 1set(2박스),1038,"단무지 3칸 1,000개 1박스",0.027999999999999997
331,1167,130파이 찬용기 특대 450ml 800개 1set(2박스),1038,"단무지 3칸 1,000개 1박스",0.087
332,1139,210파이 중화면 전용 뚜껑 300개 1박스,1038,"단무지 3칸 1,000개 1박스",0.066
333,1122,200파이 고강도 냉면용기 중 400개 1set(2박스),1038,"단무지 3칸 1,000개 1박스",0.057
334,1121,220파이 고강도 냉면용기 대 200개 1set(2박스),1038,"단무지 3칸 1,000개 1박스",0.031
